evaluation,policy,Phase,Tolerance_ms,N,N_accepted,N_strict_detected,TP,FP,FN,Precision,Recall,F1,AcceptedCoverage,MAE_ms,MedAE_ms,RMSE_ms,OutlierRate1s
submission40/Full3C/baselines/CNN,accepted,S,200,330,248,127,131,117,199,0.5282258064516129,0.396969696969697,0.4532871972318339,0.7515151515151515,1025.9274193548388,169.99999999999994,2374.626541095972,0.1774193548387097
submission40/Full3C/baselines/CNN,strict,P,50,330,306,306,221,85,109,0.7222222222222222,0.6696969696969697,0.6949685534591195,0.9272727272727272,130.45751633986922,29.99999999999936,667.2433780040054,0.013071895424836602
submission40/Full3C/baselines/CNN,strict,P,100,330,306,306,252,54,78,0.8235294117647058,0.7636363636363637,0.7924528301886793,0.9272727272727272,130.45751633986922,29.99999999999936,667.2433780040054,0.013071895424836602
submission40/Full3C/baselines/CNN,strict,P,200,330,306,306,276,30,54,0.9019607843137255,0.8363636363636363,0.8679245283018868,0.9272727272727272,130.45751633986922,29.99999999999936,667.2433780040054,0.013071895424836602
submission40/Full3C/baselines/CNN,strict,S,50,330,127,127,58,69,272,0.4566929133858268,0.17575757575757575,0.2538293216630197,0.38484848484848483,498.8188976377954,70.00000000000028,1656.0376293796166,0.06299212598425197
submission40/Full3C/baselines/CNN,strict,S,100,330,127,127,77,50,253,0.6062992125984252,0.23333333333333334,0.33698030634573306,0.38484848484848483,498.8188976377954,70.00000000000028,1656.0376293796166,0.06299212598425197
submission40/Full3C/baselines/CNN,strict,S,200,330,127,127,89,38,241,0.7007874015748031,0.2696969696969697,0.38949671772428884,0.38484848484848483,498.8188976377954,70.00000000000028,1656.0376293796166,0.06299212598425197
submission40/Full3C/baselines/CNN,unconstrained,P,50,330,324,306,225,99,105,0.6944444444444444,0.6818181818181818,0.6880733944954128,0.9818181818181818,145.89506172839498,30.00000000000025,687.1481142113377,0.015432098765432098
submission40/Full3C/baselines/CNN,unconstrained,P,100,330,324,306,258,66,72,0.7962962962962963,0.7818181818181819,0.7889908256880734,0.9818181818181818,145.89506172839498,30.00000000000025,687.1481142113377,0.015432098765432098
submission40/Full3C/baselines/CNN,unconstrained,P,200,330,324,306,285,39,45,0.8796296296296297,0.8636363636363636,0.8715596330275229,0.9818181818181818,145.89506172839498,30.00000000000025,687.1481142113377,0.015432098765432098
submission40/Full3C/baselines/CNN,unconstrained,S,50,330,253,131,75,178,255,0.2964426877470356,0.22727272727272727,0.25728987993138935,0.7666666666666667,1081.897233201581,169.99999999999994,2477.385463584112,0.1857707509881423
submission40/Full3C/baselines/CNN,unconstrained,S,100,330,253,131,104,149,226,0.41106719367588934,0.3151515151515151,0.3567753001715266,0.7666666666666667,1081.897233201581,169.99999999999994,2477.385463584112,0.1857707509881423
submission40/Full3C/baselines/CNN,unconstrained,S,200,330,253,131,132,121,198,0.5217391304347826,0.4,0.4528301886792453,0.7666666666666667,1081.897233201581,169.99999999999994,2477.385463584112,0.1857707509881423
submission40/Full3C/baselines/mean_ensemble,accepted,P,50,330,330,314,225,105,105,0.6818181818181818,0.6818181818181818,0.6818181818181818,1.0,375.6060606060605,30.00000000000025,2621.8579463634355,0.02727272727272727
submission40/Full3C/baselines/mean_ensemble,accepted,P,100,330,330,314,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,375.6060606060605,30.00000000000025,2621.8579463634355,0.02727272727272727
submission40/Full3C/baselines/mean_ensemble,accepted,P,200,330,330,314,286,44,44,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,375.6060606060605,30.00000000000025,2621.8579463634355,0.02727272727272727
submission40/Full3C/baselines/mean_ensemble,accepted,S,50,330,324,149,37,287,293,0.11419753086419752,0.11212121212121212,0.11314984709480122,0.9818181818181818,3987.9938271604938,4000.0000000000005,5089.2120530576885,0.7746913580246914
submission40/Full3C/baselines/mean_ensemble,accepted,S,100,330,324,149,46,278,284,0.1419753086419753,0.1393939393939394,0.14067278287461774,0.9818181818181818,3987.9938271604938,4000.0000000000005,5089.2120530576885,0.7746913580246914
submission40/Full3C/baselines/mean_ensemble,accepted,S,200,330,324,149,52,272,278,0.16049382716049382,0.15757575757575756,0.15902140672782875,0.9818181818181818,3987.9938271604938,4000.0000000000005,5089.2120530576885,0.7746913580246914
submission40/Full3C/baselines/mean_ensemble,strict,P,50,330,314,314,224,90,106,0.7133757961783439,0.6787878787878788,0.6956521739130435,0.9515151515151515,131.9108280254776,29.99999999999936,659.7046241180992,0.012738853503184714
submission40/Full3C/baselines/mean_ensemble,strict,P,100,330,314,314,257,57,73,0.8184713375796179,0.7787878787878788,0.7981366459627329,0.9515151515151515,131.9108280254776,29.99999999999936,659.7046241180992,0.012738853503184714
submission40/Full3C/baselines/mean_ensemble,strict,P,200,330,314,314,281,33,49,0.8949044585987261,0.8515151515151516,0.8726708074534162,0.9515151515151515,131.9108280254776,29.99999999999936,659.7046241180992,0.012738853503184714
submission40/Full3C/baselines/mean_ensemble,strict,S,50,330,149,149,31,118,299,0.2080536912751678,0.09393939393939393,0.12943632567849686,0.45151515151515154,3991.4093959731545,4020.0000000000005,5175.95110087583,0.7315436241610739
submission40/Full3C/baselines/mean_ensemble,strict,S,100,330,149,149,33,116,297,0.2214765100671141,0.1,0.13778705636743216,0.45151515151515154,3991.4093959731545,4020.0000000000005,5175.95110087583,0.7315436241610739
submission40/Full3C/baselines/mean_ensemble,strict,S,200,330,149,149,34,115,296,0.22818791946308725,0.10303030303030303,0.1419624217118998,0.45151515151515154,3991.4093959731545,4020.0000000000005,5175.95110087583,0.7315436241610739
submission40/Full3C/baselines/mean_ensemble,unconstrained,P,50,330,330,314,225,105,105,0.6818181818181818,0.6818181818181818,0.6818181818181818,1.0,375.6060606060605,30.00000000000025,2621.8579463634355,0.02727272727272727
submission40/Full3C/baselines/mean_ensemble,unconstrained,P,100,330,330,314,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,375.6060606060605,30.00000000000025,2621.8579463634355,0.02727272727272727
submission40/Full3C/baselines/mean_ensemble,unconstrained,P,200,330,330,314,286,44,44,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,375.6060606060605,30.00000000000025,2621.8579463634355,0.02727272727272727
submission40/Full3C/baselines/mean_ensemble,unconstrained,S,50,330,330,162,29,301,301,0.08787878787878788,0.08787878787878788,0.08787878787878788,1.0,4366.636363636364,4270.0,5538.07435628645,0.8151515151515152
submission40/Full3C/baselines/mean_ensemble,unconstrained,S,100,330,330,162,38,292,292,0.11515151515151516,0.11515151515151516,0.11515151515151516,1.0,4366.636363636364,4270.0,5538.07435628645,0.8151515151515152
submission40/Full3C/baselines/mean_ensemble,unconstrained,S,200,330,330,162,44,286,286,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,4366.636363636364,4270.0,5538.07435628645,0.8151515151515152
submission40/Full3C/baselines/STA,accepted,P,50,330,330,330,71,259,259,0.21515151515151515,0.21515151515151515,0.21515151515151515,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,accepted,P,100,330,330,330,151,179,179,0.4575757575757576,0.4575757575757576,0.4575757575757576,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,accepted,P,200,330,330,330,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,accepted,S,50,330,318,314,2,316,328,0.006289308176100629,0.006060606060606061,0.006172839506172839,0.9636363636363636,4539.276729559749,4265.0,5602.517263296437,0.8773584905660378
submission40/Full3C/baselines/STA,accepted,S,100,330,318,314,5,313,325,0.015723270440251572,0.015151515151515152,0.015432098765432098,0.9636363636363636,4539.276729559749,4265.0,5602.517263296437,0.8773584905660378
submission40/Full3C/baselines/STA,accepted,S,200,330,318,314,15,303,315,0.04716981132075472,0.045454545454545456,0.046296296296296294,0.9636363636363636,4539.276729559749,4265.0,5602.517263296437,0.8773584905660378
submission40/Full3C/baselines/STA,strict,P,50,330,330,330,71,259,259,0.21515151515151515,0.21515151515151515,0.21515151515151515,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,strict,P,100,330,330,330,151,179,179,0.4575757575757576,0.4575757575757576,0.4575757575757576,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,strict,P,200,330,330,330,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,strict,S,50,330,314,314,2,312,328,0.006369426751592357,0.006060606060606061,0.006211180124223602,0.9515151515151515,4516.401273885351,4265.0,5571.732311894929,0.8789808917197452
submission40/Full3C/baselines/STA,strict,S,100,330,314,314,5,309,325,0.01592356687898089,0.015151515151515152,0.015527950310559006,0.9515151515151515,4516.401273885351,4265.0,5571.732311894929,0.8789808917197452
submission40/Full3C/baselines/STA,strict,S,200,330,314,314,15,299,315,0.04777070063694268,0.045454545454545456,0.046583850931677016,0.9515151515151515,4516.401273885351,4265.0,5571.732311894929,0.8789808917197452
submission40/Full3C/baselines/STA,unconstrained,P,50,330,330,330,71,259,259,0.21515151515151515,0.21515151515151515,0.21515151515151515,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,unconstrained,P,100,330,330,330,151,179,179,0.4575757575757576,0.4575757575757576,0.4575757575757576,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,unconstrained,P,200,330,330,330,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
submission40/Full3C/baselines/STA,unconstrained,S,50,330,330,330,2,328,328,0.006060606060606061,0.006060606060606061,0.006060606060606061,1.0,4827.30303030303,4405.0,6272.714819926155,0.8909090909090909
submission40/Full3C/baselines/STA,unconstrained,S,100,330,330,330,5,325,325,0.015151515151515152,0.015151515151515152,0.015151515151515152,1.0,4827.30303030303,4405.0,6272.714819926155,0.8909090909090909
submission40/Full3C/baselines/STA,unconstrained,S,200,330,330,330,16,314,314,0.048484848484848485,0.048484848484848485,0.048484848484848485,1.0,4827.30303030303,4405.0,6272.714819926155,0.8909090909090909
submission40/Full3C/baselines/TCN,accepted,P,50,330,324,316,229,95,101,0.7067901234567902,0.693939393939394,0.7003058103975535,0.9818181818181818,346.51234567901224,30.00000000000025,2845.5958498600503,0.018518518518518517
submission40/Full3C/baselines/TCN,accepted,P,100,330,324,316,269,55,61,0.8302469135802469,0.8151515151515152,0.8226299694189603,0.9818181818181818,346.51234567901224,30.00000000000025,2845.5958498600503,0.018518518518518517
submission40/Full3C/baselines/TCN,accepted,P,200,330,324,316,295,29,35,0.9104938271604939,0.8939393939393939,0.9021406727828746,0.9818181818181818,346.51234567901224,30.00000000000025,2845.5958498600503,0.018518518518518517
submission40/Full3C/baselines/TCN,accepted,S,50,330,286,218,108,178,222,0.3776223776223776,0.32727272727272727,0.35064935064935066,0.8666666666666667,580.104895104895,80.00000000000007,1767.4944733397933,0.09090909090909091
submission40/Full3C/baselines/TCN,accepted,S,100,330,286,218,152,134,178,0.5314685314685315,0.46060606060606063,0.4935064935064935,0.8666666666666667,580.104895104895,80.00000000000007,1767.4944733397933,0.09090909090909091
submission40/Full3C/baselines/TCN,accepted,S,200,330,286,218,202,84,128,0.7062937062937062,0.6121212121212121,0.6558441558441559,0.8666666666666667,580.104895104895,80.00000000000007,1767.4944733397933,0.09090909090909091
submission40/Full3C/baselines/TCN,strict,P,50,330,316,316,227,89,103,0.7183544303797469,0.6878787878787879,0.7027863777089783,0.9575757575757575,349.5253164556961,30.00000000000025,2880.9487163656895,0.0189873417721519
submission40/Full3C/baselines/TCN,strict,P,100,330,316,316,266,50,64,0.8417721518987342,0.806060606060606,0.8235294117647058,0.9575757575757575,349.5253164556961,30.00000000000025,2880.9487163656895,0.0189873417721519
submission40/Full3C/baselines/TCN,strict,P,200,330,316,316,289,27,41,0.9145569620253164,0.8757575757575757,0.8947368421052632,0.9575757575757575,349.5253164556961,30.00000000000025,2880.9487163656895,0.0189873417721519
submission40/Full3C/baselines/TCN,strict,S,50,330,218,218,99,119,231,0.4541284403669725,0.3,0.3613138686131387,0.6606060606060606,271.1467889908256,60.0000000000005,1114.1683449629284,0.027522935779816515
submission40/Full3C/baselines/TCN,strict,S,100,330,218,218,137,81,193,0.6284403669724771,0.41515151515151516,0.5,0.6606060606060606,271.1467889908256,60.0000000000005,1114.1683449629284,0.027522935779816515
submission40/Full3C/baselines/TCN,strict,S,200,330,218,218,176,42,154,0.8073394495412844,0.5333333333333333,0.6423357664233577,0.6606060606060606,271.1467889908256,60.0000000000005,1114.1683449629284,0.027522935779816515
submission40/Full3C/baselines/TCN,unconstrained,P,50,330,324,316,229,95,101,0.7067901234567902,0.693939393939394,0.7003058103975535,0.9818181818181818,346.51234567901224,30.00000000000025,2845.5958498600503,0.018518518518518517
submission40/Full3C/baselines/TCN,unconstrained,P,100,330,324,316,269,55,61,0.8302469135802469,0.8151515151515152,0.8226299694189603,0.9818181818181818,346.51234567901224,30.00000000000025,2845.5958498600503,0.018518518518518517
submission40/Full3C/baselines/TCN,unconstrained,P,200,330,324,316,295,29,35,0.9104938271604939,0.8939393939393939,0.9021406727828746,0.9818181818181818,346.51234567901224,30.00000000000025,2845.5958498600503,0.018518518518518517
submission40/Full3C/baselines/TCN,unconstrained,S,50,330,294,223,109,185,221,0.3707482993197279,0.3303030303030303,0.34935897435897434,0.8909090909090909,589.1496598639454,84.99999999999997,1778.731585827881,0.09183673469387756
submission40/Full3C/baselines/TCN,unconstrained,S,100,330,294,223,154,140,176,0.5238095238095238,0.4666666666666667,0.4935897435897436,0.8909090909090909,589.1496598639454,84.99999999999997,1778.731585827881,0.09183673469387756
submission40/Full3C/baselines/TCN,unconstrained,S,200,330,294,223,208,86,122,0.7074829931972789,0.6303030303030303,0.6666666666666666,0.8909090909090909,589.1496598639454,84.99999999999997,1778.731585827881,0.09183673469387756
submission40/Full3C/baselines/weighted_ensemble,accepted,P,50,330,330,313,226,104,104,0.6848484848484848,0.6848484848484848,0.6848484848484848,1.0,425.15151515151507,30.00000000000025,2843.0312461643234,0.024242424242424242
submission40/Full3C/baselines/weighted_ensemble,accepted,P,100,330,330,313,262,68,68,0.793939393939394,0.793939393939394,0.793939393939394,1.0,425.15151515151507,30.00000000000025,2843.0312461643234,0.024242424242424242
submission40/Full3C/baselines/weighted_ensemble,accepted,P,200,330,330,313,286,44,44,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,425.15151515151507,30.00000000000025,2843.0312461643234,0.024242424242424242
submission40/Full3C/baselines/weighted_ensemble,accepted,S,50,330,267,158,106,161,224,0.3970037453183521,0.3212121212121212,0.35510887772194305,0.8090909090909091,595.1310861423221,80.00000000000007,2130.3264155298175,0.0898876404494382
submission40/Full3C/baselines/weighted_ensemble,accepted,S,100,330,267,158,148,119,182,0.5543071161048689,0.4484848484848485,0.49581239530988275,0.8090909090909091,595.1310861423221,80.00000000000007,2130.3264155298175,0.0898876404494382
submission40/Full3C/baselines/weighted_ensemble,accepted,S,200,330,267,158,188,79,142,0.704119850187266,0.5696969696969697,0.6298157453936348,0.8090909090909091,595.1310861423221,80.00000000000007,2130.3264155298175,0.0898876404494382
submission40/Full3C/baselines/weighted_ensemble,strict,P,50,330,313,313,225,88,105,0.7188498402555911,0.6818181818181818,0.6998444790046656,0.9484848484848485,130.57507987220438,29.99999999999936,660.0520359000847,0.012779552715654952
submission40/Full3C/baselines/weighted_ensemble,strict,P,100,330,313,313,260,53,70,0.8306709265175719,0.7878787878787878,0.8087091757387247,0.9484848484848485,130.57507987220438,29.99999999999936,660.0520359000847,0.012779552715654952
submission40/Full3C/baselines/weighted_ensemble,strict,P,200,330,313,313,281,32,49,0.8977635782747604,0.8515151515151516,0.8740279937791602,0.9484848484848485,130.57507987220438,29.99999999999936,660.0520359000847,0.012779552715654952
submission40/Full3C/baselines/weighted_ensemble,strict,S,50,330,158,158,82,76,248,0.5189873417721519,0.24848484848484848,0.3360655737704918,0.47878787878787876,152.72151898734177,50.00000000000071,437.4299220547913,0.012658227848101266
submission40/Full3C/baselines/weighted_ensemble,strict,S,100,330,158,158,110,48,220,0.6962025316455697,0.3333333333333333,0.45081967213114754,0.47878787878787876,152.72151898734177,50.00000000000071,437.4299220547913,0.012658227848101266
submission40/Full3C/baselines/weighted_ensemble,strict,S,200,330,158,158,131,27,199,0.8291139240506329,0.396969696969697,0.5368852459016393,0.47878787878787876,152.72151898734177,50.00000000000071,437.4299220547913,0.012658227848101266
